entref,payeref,deathcode,birthdate,deathdate,mfullemp,msubemp,ffullemp,fsubemp,unclemp,unclsubemp,dec_jobs,mar_jobs,june_jobs,sept_jobs,jobs_lastupd,legalstatus,prevpaye,employer_cat,stc,crn,actiondate,addressref,marker,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
9252070380,5398349,250105,121114,261213,8,3,5,3,9,3,6,2,1,4,8,4,8,8,4,7,4,3,9738,1,YVT45UY8VU,CTZE5UZXR4,Z3WLBUR6FS,3,5,3,DTVDT6R7B8,LWE44UZHNY,YUDI0RAW5G,FSVYUB3FFO,E79BWPQFBN,IC8A OII
7915815267,7028622,857531,211014,261116,9,6,2,6,3,7,3,4,1,6,7,8,6,6,5,1,8,3,2556,1,821EO8MEO1,T2GIPO9PUD,0PPKGVT5WH,4,3,1,O0Z12ZI35K,B08PA10HZU,E6RRTWYJDC,XB8UK5O6UQ,VEW7TEIQS7,X71Y GCA
4416700201,8273815,319070,161116,121011,5,4,7,2,5,1,3,9,4,7,3,3,3,2,3,4,1,5,1485,4,V9UYB3DYG5,5XMV34KXQR,A4TEI2NNEC,8,9,5,9CZDPAI2QQ,LSOEMVGP77,3WV7Q88NVM,YVNOBS33BP,Y4DSPTF58P,8YWI W90
4526178667,5375825,283336,221214,101212,4,3,8,6,7,5,9,7,9,8,4,9,7,3,8,1,9,6,9281,7,7HT2PRKLEZ,J303NV4P36,324QARKHC9,1,3,4,60YCFGXZT8,V51HW8D6O7,FNAW56ZJZW,FP2XT9KLDH,TTBJU7IBR7,INWS H7S
1846187181,2573704,165751,281112,171014,9,9,7,7,8,9,4,7,1,7,5,8,3,5,3,1,6,1,8586,4,2LX10U28JO,3GD4BYCIOP,EM026DNCCI,5,5,9,1UBK2IZB1T,6TL6Q6JUUU,HFCERTY3BJ,SQ1WCUF8N9,EQG3GGTRKJ,56AM QD2
8068341854,4500849,890333,301112,241016,1,5,5,3,7,6,3,8,9,5,5,7,4,5,2,8,6,8,3708,9,7XDNCLSU06,N0PDHSDYSV,MPDSACZ7WI,9,1,6,2D8186FU40,69PTQVJ8ZD,443H5WM0AC,ZMLQ45EVY0,3SV3MJBOK9,M308 U6L
8217885382,9349808,505397,121115,141216,2,1,5,3,1,8,3,5,4,3,2,4,2,8,6,4,1,7,3134,8,4S361W1BWA,DB7KJ1ILB7,D2AK6DEOOK,5,6,2,Y9RGC9IJ0V,NKN6VVY0C1,FJDSP1UT1M,RM316EGSB6,UR1GSD07VC,FKYY W6S
2813707216,9430972,715617,291214,151212,8,9,4,6,1,1,7,7,6,3,2,4,5,5,3,2,8,1,6323,6,NA41C0VDLD,D49Y55V6TP,VS68WZ9B04,6,7,3,Z5T469HF21,5O1MBP096U,BX08JFOZIZ,GCNEW03KB8,70CIGYVI8W,UUYE A8F
4560632987,6516969,452053,241216,291112,7,8,4,5,3,9,2,7,4,5,5,9,4,2,5,8,4,7,3403,5,2Z246VPV7D,89U6NRGQTK,RRWYGVLWK3,1,7,2,M7WGLBDMCY,8D6EIKX8EY,H4GF15KZ5Q,BSVQ83XJHD,P51JQZBVKX,04NF DW0
2511779948,3252461,130375,251115,151211,3,9,6,7,6,6,1,6,8,3,2,7,7,7,9,2,6,6,9549,9,GAU0Y1R1OB,0S10TH72GA,PVFJP52SWB,6,9,8,JPR4GDYFKI,L5I2NYBG7Q,Q0KGAQHBO5,9VY5Z69H9Q,F0VZ3550DH,ET8W 6A5
1569459424,4511035,954795,181214,131212,1,3,2,3,6,3,8,2,6,6,7,9,4,6,5,5,8,2,6998,3,A0MC045N76,W732HF5QVZ,53162DAXFS,4,4,8,IGULQJGE8D,3F5ON9HXS9,3H8ESZWR3B,1HG81M9WKM,EAZFOJ1B0Z,JS4I NRV
9744364452,4492583,185530,241114,251214,4,1,6,7,3,6,2,6,6,5,1,3,2,6,6,1,3,6,9277,3,TA226Y3ZKE,A0446WRYP3,GS9PIISINL,2,9,3,YESPQXUJ8J,Z4DAQW58UO,F9LM2S7NJU,WNLOHXKJ39,QU6ZKANMSU,EJ98 OQD
3504589604,4326884,774485,141010,131010,6,9,7,3,2,1,5,7,4,6,4,3,8,8,1,9,9,8,7717,4,CT0EWMLPMR,WK0UU4FN1G,Q154U4W9UM,3,1,2,7F78P5UMX4,JYB5P590ZZ,772YDXJ4RO,Z59KD2PW42,7SZKTSYUXR,21QU USE
3783625924,8901077,482825,241216,221115,7,1,2,8,4,1,3,6,1,7,4,5,1,4,5,9,3,3,9272,9,0KV4YI23YX,VT57D3RSDE,037Y16Y7B2,2,5,6,LCWU7UVRPL,QMQF51CORE,UJEVSV4G1Y,IUGN72TOLV,UF77GBDS47,EQ93 XDU
8457698518,5777149,408053,221110,251210,6,6,5,5,2,2,8,9,9,7,4,7,3,2,8,1,6,2,5526,4,O803LOKX3Z,8TXXW6J08G,MQ7SGPABAE,9,1,5,WJTKLGXV1N,PVTJ4QP0JD,CGL9Z76U15,Y3MY9NR2ZQ,ZEW0N5V38P,CU2G 4BW
4936338921,8298247,500620,141211,201013,3,8,2,3,6,9,4,4,9,2,5,4,3,2,7,6,7,3,6022,9,JUGXOXGFAO,OAT40YB4Y2,TSHH3ET9Q7,3,6,3,M58QLVE145,VPZ80GKIIL,EHHQQCEA8K,WHLYPMYI0T,34ENZGJ7SQ,79SU 8KU
4727456690,7228820,840457,281214,271012,9,9,9,8,9,7,5,8,9,1,2,4,1,8,1,2,5,9,3315,1,1Z8CQED78D,G0LB4SVFDZ,UKQ3P9YI1M,5,6,8,IGFW5B9YO5,M8J9EH8HON,Z4B428G3IJ,UT5YGHGMP7,IJQ33FX16H,H3ON M5B
5027333829,9240284,405155,201213,301215,8,5,7,5,7,2,9,3,8,6,7,2,7,1,4,1,8,3,7935,4,WIYUF4B2S1,XFSMF3KT3T,6AQM9LFS65,8,8,3,EQFMB6AYC3,T9HDUKO0F9,W0V1AP9LSG,5LRYMKA050,2C6NF9NP4D,N466 ASO
7465739303,1381716,127188,161112,201115,5,1,8,4,8,1,2,3,9,5,3,7,5,2,8,8,7,3,4871,5,SYNV04TBEA,O2PTQ6P8RT,LTC6B8991F,2,7,6,7D8GG8Q1SI,3KCJEDRE7F,97J45XUW23,J4L8P3JPEW,703M253MIG,JIGW ACA
9625194184,5936132,305640,221010,261012,6,8,9,3,5,6,1,4,5,4,8,3,7,6,9,9,2,9,2298,6,V1N1MYKY1Z,XAD859M1WL,B7HHUMEM2T,7,4,3,1W1KPFFIDS,DAAABTE09S,SX66885HQZ,LIRVKIN5YR,ATG7LGRSVT,NN7R 876
2727457054,4302957,651273,131216,221115,1,5,8,6,7,4,2,2,3,6,6,6,5,7,7,4,1,2,9720,4,43BAHRNO9A,5OMYPUZL3N,NCQHBGNWN7,4,1,2,04Q185YUK0,LY1IWFFW3G,0LFS7AP9C2,QU5QTKSDWS,0QFTM1YCT2,HFTZ WHG
8590251170,1645375,449737,251013,201013,4,3,1,7,7,4,4,8,5,7,5,2,1,2,3,7,6,9,5559,3,XWUDZXST7R,3UY93HCOYI,FMLY5FZGZ8,7,1,2,5G4AG0186V,LFZNO5C9Z4,W53JVICASI,E3YF7ZAR62,V0Y0YWSO9A,96Y9 2D3
9271429148,9783208,389418,111111,161114,7,4,4,8,2,5,6,7,3,4,4,9,5,4,6,7,5,9,3001,2,UYAYD6BD2W,4PKWR7I3DX,P53G040THA,8,7,6,KHV8909U4M,KH6HT3UP4V,G8IOZ9Q8RU,2ZO3RQEWOF,8T93UHLSAV,ZV6S HEP
3178873831,2021156,539977,221113,131113,3,1,5,8,7,4,7,2,5,2,3,5,7,5,5,9,7,9,9043,4,LSKZK4IH5H,ZQ6PH7E8WS,4KHAYDS68T,1,5,1,QUZB7BLIKC,DXH0B772L0,YUEPZ2VBDL,WHJYJ5E11M,FVUUVTJDFC,9TDO Y6H
3260539657,2825470,708831,271212,271015,1,9,4,9,4,5,9,7,1,3,8,7,6,3,3,5,9,2,8149,4,HOOIB70WB6,UWCOH6XUFV,E5BV0L0TJ6,3,2,1,K2711MR7GM,D8R0WE2M0M,WG1HR22EAJ,82Y595N59L,7E1RWSMD1S,3YJU HY4
8156677172,8501714,808506,171115,101010,4,9,7,2,8,2,8,3,9,6,2,9,6,9,8,6,4,6,8709,9,I4RPZGVQAC,76FK7M065V,ISUGGKNNH0,7,1,5,QB2CSSZI1I,H3W49ISL05,P8MQTP9289,1V503PF34I,MBJBV5JR8Q,6FBL 5N0
8261354590,8916332,170150,281010,181213,9,1,8,4,3,4,1,1,5,4,6,2,4,1,7,8,4,5,3821,8,1F8Q2RAF1C,WGLGG33068,E0FW2S3B3U,8,9,4,JMBFIE76EU,FM8DRUR69E,9BK43IA0YZ,5YS6UWHXVX,6BN960LD7H,C7VL MXM
4034274195,9570443,551159,131011,241010,2,9,6,2,4,8,4,8,4,5,4,1,2,1,1,3,5,1,5138,8,B2KE6ZRNWN,1LJ8DRTCTB,E845QIMJH1,7,6,8,4FLV2YLXBQ,06ZA6YOV3T,XFP27W57XQ,EUV7QNLL5N,0HMJOF9RB8,P78V HZT
4810199202,1762060,135651,271016,201212,6,7,9,4,9,2,8,5,9,2,7,2,7,6,3,8,8,7,9109,7,6DFKC7THBI,W33CK4DGYB,OX4NQHDNEV,1,6,4,BVMB4IMTI1,QKG93TMOB8,MY8DBVZKN7,IGEEQB0V1Z,PJQ95XT9MM,IY64 V9D
7270453627,4414981,255613,251216,191210,3,4,8,1,1,5,9,5,4,3,2,9,1,4,6,1,8,3,3550,1,SI35QRTKXR,79U4386LBI,4T33TTFSLR,2,8,9,FSZW3HDHNY,0KKTFSBHNZ,V1L0DMU5CN,U45V4CISBI,9DPS2G9A6W,3OCE 69R
4347623252,8956235,622407,291212,171111,2,2,7,1,9,9,5,8,1,8,5,4,5,7,5,1,4,6,2373,4,61RDK8494T,HSFU8I6NL3,QTMT9QW9TS,1,8,3,L8DT25QCEW,1JEGD01FVH,LFGD6GAZF8,6M8I413F2K,1Q8QQPN77Y,YG7U TRX
9421410881,2822937,270104,261013,161011,8,4,1,3,9,5,5,1,6,5,2,9,2,2,2,9,8,2,9074,3,EYKRC2CSO5,F1606A82T5,G69RG0C9N5,9,2,2,819NW8OBGU,SOBMFQTGI3,0KFW9XKMNX,USKUTR0YSM,XRVIWTTKMP,9KYD HJ2
1258410632,9656156,697471,231113,141111,3,3,8,5,4,9,2,1,8,7,4,1,5,5,4,2,4,4,8415,7,9289HL1IQN,NXW2PVYQXR,YW2E6T028K,9,3,8,GS039NEHQ1,S371QB5BO0,6UJKAELC1B,YISQA7SL22,AW2ZJAN243,U26I VJK
5884624147,8526339,364472,151212,151116,5,3,8,6,2,4,2,9,1,4,4,3,7,3,7,3,3,5,8270,8,66GY9JJRFF,JKRTJ8KKC4,YC7ZSH8F9G,9,2,3,EOVW0UKM5K,YESZQ1VHMS,Q9SULRIY4X,GMAJJALS6J,QLL8C91XTY,3RO9 HNX
6237918935,4542020,447718,111014,221016,3,8,6,8,3,3,1,9,9,8,7,7,5,4,9,6,5,1,5407,4,5X7MIL1IFR,FACH6QDL3Q,TU7XNNKY36,5,7,4,TNIOBEHOQ9,7ARPTB6GRG,I1LCN1YH0R,1J9L0GX79P,1DM49P10Z5,60QP AID
3619016085,1047733,245723,281216,301114,5,5,8,8,7,7,8,6,4,4,7,6,2,8,7,3,1,4,8694,6,NKFYLSV5RE,DISD7UZ4FC,YLSRK1CMWU,1,9,9,X2KRZF8QO9,E3MGGZAIY5,RWAZ12XT9Z,762W78RD8S,VEQ6MQSDEM,VP9D 72A
4837125750,8695909,116966,301210,171112,5,6,4,9,9,1,8,6,9,7,2,4,4,6,2,9,6,4,9769,2,58X5ET50SC,40HQ4RUNEZ,I4F0I67N71,9,8,4,JCW330K3SI,WIAA7DTRGQ,383WL4HZCT,V1OJAWFGU7,4GMRSQ9TUH,SY3P BFV
8681089826,5636397,411990,101011,261216,5,3,7,6,8,9,5,2,5,5,3,3,9,9,5,4,3,7,7608,7,KPQ52HC4JB,9DDEKQAGV6,G3U7Z10GG3,2,8,8,N8ED1F8C4R,4PC9PQDGH4,AXDO6C0SOY,9WAP1N4HF2,KCZO94K5LE,6PZ8 IGV
1224751288,6559925,805795,111214,201016,3,1,4,2,7,7,8,2,1,7,2,3,5,8,6,5,1,2,3697,3,22LV5HMIY9,B2QIOFFR85,0U2GR3REOL,5,4,3,NWA7YEW1UM,0L73Y18QPT,6OD5E27CW9,NJN1RD7KH0,ANPTV1DRH4,Y0KP V1F
2477577285,4193932,677152,251213,241015,8,8,1,7,8,1,7,3,3,9,3,2,7,8,6,4,9,9,9213,5,KHJH208NWQ,69RZMYVSHV,Q550EGQLJ3,1,4,2,EVIOZ0T8D0,3XWEOZ0D2Y,KWM42LO2WX,W928AVA3T9,SGBE1QEGRQ,1VR7 B3N
8561112411,3604159,948905,221114,151016,6,8,9,2,2,1,6,1,7,4,5,6,4,7,6,6,2,2,6298,8,B411YW37YY,NZO9L1JQPH,07T6VTDODA,8,8,4,6DLRSXZQAI,T5O6VFOT2T,NRSL9HT4EM,741BNN8OGH,GUENYEPKWW,5JMM 99V
8310869754,7136946,167294,221114,101215,1,3,5,9,6,9,2,4,8,3,6,6,5,4,4,1,8,3,4520,5,LNWWPWPERQ,V4XQ3GO8WK,D8HPMRLRX0,8,7,9,V09UF1CZT1,4SI2LX0JZ8,3V46JJQ5X2,DDV4QPMBIU,FZGC73KAD9,8TP9 UXE
9979600081,2739166,948383,201112,161214,1,3,6,8,5,4,5,8,4,6,3,2,5,6,3,5,1,5,3357,2,3BFJX2WQYS,4AI5TEKPLP,SXW7DKEGU6,4,5,3,X5J7IAMMM3,93ZKB8YM4V,TN2IBAX10B,NXS9M0XI6W,DBAOXOYJN7,T8PM L1H
4449267531,9721563,775280,191111,221114,5,3,2,1,8,1,4,8,7,4,6,4,1,9,1,7,3,1,4474,6,GJ2WO3FUH0,WX5CWPIHVJ,5F09ZYDOF8,5,7,1,7RE2P9IMHN,NDMS3DJWJ7,H53OQ9IS8R,3RMF8W59LV,T5XXONUPVY,M6TZ 2H1
1163137981,1726545,805291,131215,291015,8,3,3,7,9,9,1,2,2,5,9,5,1,3,6,3,4,9,5943,6,7TDOJCM3OO,XVYE8W93GJ,0OC40PBQDE,3,8,2,2CLX66G11R,5546I8FRVK,YTFSEE5EEP,MXTEWJAKIG,NBAH45L3AC,PINM 558
1502326148,9110761,429855,171212,191012,2,4,2,1,7,5,5,2,3,3,3,1,7,5,5,9,4,6,9795,6,USORNPJPSJ,WVKYSYE5X6,GBP5U3RMZ3,1,5,3,SPYOKEKT0K,XZ5393SMZB,C46UDHWIZ8,9BPGPDF6NO,FJVUO06V12,0QUF 523
2429236782,3994616,215603,181210,121014,9,4,4,4,1,3,8,5,4,3,1,5,8,5,2,8,4,2,8262,7,XKIASQGQ8K,2T6PUQDQDX,Q7JKGAJCPZ,7,2,9,F6VSRFXCWI,TLI9XLGWOK,H6A2MK7JOD,EQARCUVUTO,815CSVQ9N0,5KYU ACH
2908421578,6694578,299749,291111,301212,7,9,1,6,9,4,4,9,6,4,6,8,8,1,4,8,2,9,1746,9,83SX1QP5J2,4RQL8T6WCZ,YIVGPNV4YB,4,7,7,WK23YXFZUG,RNQ85H74HF,Z4DLEZUK7M,BPRMVG5VTC,9ZT9L85PJ8,760I 98O
4329883357,9934940,337208,231110,291113,3,8,7,4,1,6,6,4,8,6,4,5,1,9,5,4,8,9,7617,8,51TCZOROTU,UESKDJKPI2,9F18Q6ZNJ3,1,5,4,JX614QO6EE,6N1V4AXR3U,4JL65X6ZPF,MOBT4709M6,KPUMHQPZWX,LFLD 4QO
3695729856,5470546,292632,221012,161114,5,8,5,5,6,8,1,4,4,7,4,9,8,8,8,9,6,5,3403,8,55VDRC9IF1,G3PRDIFJKB,BOFFSAJC81,8,3,5,UFCMYR3R9T,AGIBBQ8OR2,NMHVPQ0B63,AXHBZVU3HE,G8EMJOZ5NP,MP1G OY0
1507157011,9721157,692588,161016,301010,7,6,1,7,7,1,2,3,2,1,2,1,5,3,5,4,3,2,3126,1,6L3HXN61S4,21DK2LZGXF,Q2MX5ES281,6,8,2,9FF8DM3BPN,8E9LIO0R1K,Z24366YY7W,KWQJ1GG0IL,WRIJZ4ZO1M,4QC6 OEW
1974829047,8902328,127794,231014,291215,1,7,9,7,2,5,4,9,4,7,7,5,8,4,7,3,4,1,3465,5,FQ440J0L6C,YQSSIQZJ7S,C9BIBF48QU,4,6,3,VAUSORO7LE,LMPNND36ZG,2V7FG2JAN5,QGBCGA4SS5,PANUTEPZ0I,IU0H IVO
5420165591,9390035,328899,111113,231013,7,3,4,2,1,1,9,7,7,2,7,4,4,1,2,2,8,3,2434,5,ZO1U3FCVTK,SKDCRHPQ1G,PEHYVEC6OG,7,6,5,H42MWR0RIW,1G87XOEDIL,C9IMIMD1JZ,LOIK4AAP54,9CGQOOSQ00,ID5O FG3
7072444622,4675025,618514,221212,111212,7,2,5,4,3,8,2,2,9,8,4,2,7,9,2,2,7,9,7067,3,E6PU7DC8HL,DV2ZHQ6AU5,3DTGK4E4KA,7,2,1,V389EQ01AO,MUBNTANICR,BQF6W9PPII,H59BYXJL7W,8VNEUVU608,QID4 1HL
3277697383,1817255,393186,261011,281211,7,7,4,4,6,2,8,1,1,5,8,1,3,8,4,5,6,1,7264,1,HSE9848BV1,H0U8LK82QU,TINSXN110S,9,9,5,T6ZL5QN0UB,7YKWOH4KJB,7A5A386O26,OJZ1UL6Q3N,H2E0B6C7YR,B9E1 ODU
3004330396,5489276,804218,251012,281213,9,7,7,1,2,4,4,1,1,1,3,3,5,1,3,8,7,3,8351,3,4EXDIACBQB,E6BE5DX5TX,D5TH1OVYCZ,5,7,9,XK564WNS6M,076300DZDQ,PZ2K7WUY9C,WCZNZNXEKG,OT2XZ7XYZI,2RLU HWI
2153422138,7096843,874324,251212,301213,6,4,6,8,2,5,5,3,1,9,4,1,1,5,4,8,8,3,7313,3,T02ZFZ9UEI,L5EX3RYV1Q,TMJCZUFNY1,6,8,2,OZE1SQX1P9,Z1BIWJJ0S6,XTFVIM22BK,RLMMWWK41A,P3L0Q6LZ9V,SYQM X0P
4855273697,8165543,909075,181113,301110,4,5,2,8,9,5,6,7,3,9,4,9,6,6,1,1,2,3,5735,4,2EFR9F7VKV,U2J2YOIKIF,A3AD3BNSXB,9,6,6,JM8BS58M2N,XP38FXIHFH,9A9PV2TUSE,G39DYOJQEM,2G4UV8V5VX,E5M6 9CK
2128384717,6777454,169069,261213,261014,1,8,9,4,4,8,9,8,2,1,2,5,6,7,9,4,8,9,5870,9,IPM7P12O6D,HXMQ8FQH9E,JP931AXWNW,1,2,6,9BYV7O5XHZ,HEZX7W78LO,XSI00TKF6R,642SG4SCB8,K0GYLWK2VV,6JEY TRT
9373736921,1501547,506337,121213,151114,7,2,7,6,5,2,8,5,5,7,6,7,5,4,4,1,9,6,5448,3,U7BIB12853,NKQBSNSD84,34EPMQPUED,7,7,8,J9B5CO1ZN1,ZK70O9EVRE,NIEOX3C2PB,B60WC2WXID,NDHYUM36MI,ZAOV 0IH
6434844365,7199718,764713,161015,271116,5,6,2,7,8,6,9,6,8,4,5,9,8,4,5,4,1,9,5601,7,BJUS15G4A4,ZI1E48YTS4,43L2DY71AG,3,3,6,8TJ4U1QK4V,FM6755H3R1,HTDUT855OA,UMD970RLV9,9LWG2L9TF4,11W0 6EP
1730903404,7773203,671085,161210,271211,8,2,5,1,6,6,9,3,6,4,2,8,7,8,9,1,2,4,3819,3,N842NU2JGK,ZJDDVGD351,1W8L1SW22W,7,2,3,POAQPI164B,V1WSA5I1EO,PXW44GQXNR,PJ8GB08XUJ,MFJEAQM6OY,VA1O TGH
7648384686,7144421,295471,271215,291216,4,9,5,3,6,4,3,2,1,4,2,6,7,2,1,3,9,3,8884,2,GDWRU8DWAA,SKKEVBLL29,4IEB6IE6RH,7,3,6,IKWLCGNSWR,OTAO4DM5AE,DOFDVGQTLZ,LMFNIE1EPG,CZ4H83SF5F,UWKY WDZ
8520410640,5174485,168251,201112,161011,1,1,5,2,1,6,8,1,1,2,4,7,1,2,2,3,9,3,1565,2,2TPTIEWT5F,ZETZF4PBJD,HFXLFXU4Z6,8,2,5,5L72AGGULI,PH0YAHC2AN,OWGCPUB30J,AFXQS52JCM,IOP5QZS6MH,LTYC 58O
1847427939,2432543,906367,201011,121214,6,5,9,9,5,2,4,4,4,1,9,2,2,5,1,4,9,9,7439,8,AYX6RQAFHR,IER4EY4U3N,LM42ZOQE64,3,6,1,OVY80DEQ00,ZZSX6I2EDA,IEOCV51KT7,VI51PVSXAH,9EYEFZ5XA7,VBSQ CT6
1030952642,5086949,653778,301116,121116,8,6,7,4,8,6,4,5,7,1,9,5,1,8,1,4,5,7,4100,3,ENN6U66Z6F,M2VRT6RCKK,R73X3N8CA8,1,4,4,RLMS3V2OL0,KPYI2DRRPN,M9HS8FONB5,7QIAJ2NE32,6CDHXYDWT0,2R7E PKY
2079425247,7113445,205119,131010,211214,9,2,2,6,5,3,1,8,6,5,3,7,7,6,5,8,9,7,4260,5,UFAJZW4CRG,B8OU07YT53,4GDPMIVRRR,4,8,2,0XC1Q76UJC,VDTPM5GHVN,LSTU3S8T81,8VGTO2NNTP,4Z76VDX6Y0,A8QM GD3
8371874288,7609557,885282,131115,221216,6,3,6,4,8,9,6,5,3,8,5,5,6,8,1,7,6,2,8146,3,CNYTLXLF5V,U5IBJMG6RD,1HKOHXLI55,3,6,7,3VQ6332L8W,KIB00MLZZW,NG1EMBKA4G,YC6DUHJV5C,OYJER5KDFZ,Q1HN QMT
7755011099,9612577,132733,301016,131212,3,6,6,1,7,6,9,3,2,4,8,3,2,5,1,8,6,5,9043,4,GNFU43HAP0,9QPN8FAPOQ,WSNTN194CS,4,1,2,7X2J2EQKZZ,QN3HX84KHW,N01SJQT3ZE,BUL0AQP0KZ,LTRBX4R753,97DU G93
7134767452,7084388,992631,141111,181213,8,6,3,3,6,7,9,8,1,8,5,7,4,1,7,6,8,2,6771,1,8LL6BCW5I4,71N95VQWSC,4GUS7GBF20,7,7,1,MULBDSYXJ0,JV7DVR84YR,WOYL3MW6P0,T5UEE640MX,0VWB9OMG3H,7FGK RN9
9798545074,3611384,959268,261113,211215,2,8,4,2,7,9,2,1,3,3,1,6,3,6,2,6,4,5,6003,1,7H1B6KJ70C,JNCVNQPKXE,9OLHGO7JEQ,7,2,7,Q9YT0RFKTA,20NC7Y1NEA,HIP6LXI67J,VPJEG2T9X1,ZJ0JPPPIHJ,F74K JOO
2081837356,8312413,934127,261211,271211,4,3,7,8,1,5,1,1,3,3,9,5,1,5,9,5,1,4,2848,9,EWWGAIG5BQ,4MX81CJO93,C130D5OZAI,5,3,3,UZKDZ459KC,SUHFG86TJL,LAU9KFDIW8,WA62QR37EF,Z8UPMVJMT0,NBJP NN7
6928176915,1744189,270183,101111,161111,7,3,5,7,9,3,7,2,3,1,4,4,8,2,8,6,8,2,4745,2,HXNTWW1IXE,Q0YH3F1A00,MT75F1JR2O,5,8,7,FOYT4XCE8V,68NGHAG8U3,CFZSJHLTP6,D351X03E8D,QLLRUQJY4J,A2XE CIB
8600034529,2714470,280032,141215,211012,4,6,2,2,6,7,2,7,6,3,9,8,3,2,2,6,5,4,5683,1,52KP5XCN00,0GJ0567V0M,M14SNJDC58,2,9,7,D3O5K7DA8G,9YHNALRWPM,DOM72Z7JE8,9TOOGOKT86,1WP39NU8QK,MAJR 2UP
8488816352,2909669,554925,161215,211114,2,2,7,3,5,6,2,8,5,2,8,6,6,8,2,7,4,9,5526,8,R16JHYVVSU,LNU4V6OISG,1ZS4J8BA7Q,9,5,6,2PN2WMJWI6,XO6AXVV3S6,QEKG9CYAA4,P096K63FDG,J416V8ITG5,R6TX U30
3041141331,4929301,484572,221216,301216,4,8,5,2,9,8,4,4,5,9,7,3,4,3,3,9,3,3,4840,1,S93HKIACWO,JEDN5FHT8M,BE738DDTSM,8,2,5,GZ2FN3JO2A,HAE21LEXMR,Y5KEBULCC6,EABEK0EL78,MSF92JGDRV,V60N A1L
4789336240,2142323,360504,231011,221015,8,8,7,4,8,5,3,4,7,7,1,3,3,7,8,3,8,2,3159,1,DRHYDLDZIW,PT9FBMQL57,YUGDXNSPJP,6,1,4,V43HU5BCLG,2B01HX5LML,YXU8ZY2ATE,C7WSL482C9,FQ62FG6SIQ,PA42 LLE
1329511549,3243627,563260,301015,231010,6,4,9,6,9,3,2,1,8,1,8,6,9,7,4,8,6,9,2925,4,MHBQ8JIPL3,VFUB9PWV2H,LBYW5SPP64,6,6,5,ZGBGUYDTBH,8URM2WYO8C,Z2LHH0OBE9,I5DO1QD7N1,6YMTULYMEE,R3H7 JBQ
7892700343,8714144,136136,301115,261212,9,5,1,2,2,3,4,4,1,5,9,9,1,7,5,1,5,4,3441,8,F96DFUCP67,TZ1V2C11R6,L1U705ZT0I,8,9,8,YHXDTYHXPZ,2MINT4KJVR,36Q0Q5BAJY,XDMAB25UAO,UKDYRT1WPJ,KH9N YSM
1650582913,4947391,239685,271116,151211,4,5,4,6,8,1,2,2,9,3,8,1,2,1,1,7,2,8,4039,3,BNA12J3AS9,V044E70U46,7VSE8CYCPQ,1,4,3,4RUXCX0AFI,GE8GYHQRYB,HX62ZBH0SR,DN6AZCWLI9,W3T01HEU3D,B75D 8DF
2568549254,4396565,117326,231013,301014,8,2,3,5,8,4,1,8,6,8,3,5,6,3,4,9,8,8,8679,9,EH5UU7YMNL,B1E9JBE0JP,1IT047UQR4,5,4,7,TMPC7N3NYR,57GWQIMLK4,QX8PEO61WI,6JZXLKL6GI,U6YVZAZLIX,1LDF 9LE
3995629367,9233876,360344,271216,101110,1,6,9,3,4,1,2,2,6,8,3,4,8,6,4,8,6,8,3327,1,NH0YLTK005,XYK6LLWYVG,P8IAIHJ2PG,3,2,1,06E3X7BHCT,GDBTVWPQ2B,40LFBRI33J,8GOX6YVRID,DUQPFXW4QG,2V60 QYJ
2119294071,4031782,907741,271116,111211,5,1,7,6,4,1,4,8,9,1,7,5,4,1,3,4,8,5,1913,4,O3JK625RDD,G5ATINBYG7,CNL82G8R9O,5,1,1,2G7B1DXAM4,DADFOIQUKB,LRUIX4BUWM,XP6Z6FXBJQ,8CBG2CJ5IG,Z74T Q2W
7181161734,4886002,416188,191212,211112,2,3,2,2,1,6,6,4,7,9,3,2,1,4,8,1,8,9,1991,8,3HT25GNGAF,6T7519VSJJ,TK6M8RLQ5Z,5,4,9,H5ES1P4EHW,PPEY624WXS,49V2SW72F4,LWEN9029B2,VGYXI629Q9,KST1 DRN
5287422954,7475954,545993,241015,221211,9,1,5,1,9,7,1,8,5,6,5,6,4,3,1,2,4,2,5139,4,OCYQY3TMCK,5XKATUD1WU,7T2B5VABUW,5,4,1,ZUARGCHBLF,U3KYNW03NG,IMZ3HFC745,ATH4N7REUV,QHI62CQBTT,FHN7 D2I
3452208503,7140760,786424,151213,281213,6,1,8,5,1,2,2,3,9,9,3,2,8,8,1,9,9,7,9593,6,EM6SMMGFC2,TY7BZONN3Z,HYCXQTDFTL,2,6,1,9ZIOC11E24,UD67XUKIKF,CA4NHWL2G0,F0Q5M5JN65,49W29MH6I7,IQQM T02
5563360934,1895038,244909,281111,121010,6,5,1,1,1,1,6,3,8,7,7,3,4,8,2,6,3,7,6929,9,WSDKJEC8RM,ZUWLUBWQY1,3AMVQHQ67N,1,3,9,XRUECLSY1X,YZZN1MEYC1,0TUHPOSGNM,G531QY0WHC,I69BIM3IVM,46B9 0ZW
